METAI;PIRK_PLANO_NR;PADALINIO_KODAS;EIL_NR;TIPAS;KATEG_KODAS;BVPZ_KODAS;PERK_OBJEKTAS;SUMA_BE_PVM;SUMA;AV_KODAS;APRASYMAS;PADALINIO_KODAS;TRUKMES_KODAS;ZALIASIS_PIRKIM_FLAG;CENTR_PIRKIM_FLAG;ELEKTRON_PIRKIM_FLAG;PIRKIM_REZERV_TEISE_FLAG;PIRKIMO_BUDAS;PRADZIOS_KODAS;BUSENA;LYDR_ID;PU_NUMERIS;SUTARTIES_REGISTR_NUMERIS;SUTARTIES_SUDARYMO_DATA;SUDARYTOS_SUTARTIES_SUMA
2017;EMD-2017;15000;10;Prekės;302;30200000-1;"SSL sertifikatų pirkimas";1500;1815;188710061;"2017 metų E. miesto departamento pirkimų planas";3;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31103;8951;;15-JUN-17;1052.7
2017;S15-2017;1012200;2;Darbai;Darbai;45233200-1;"Smulkus šaligatvių, kietų dangų ir laiptų remontas";2479.34;3000.0014;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31343;8953;A62-56/1793.10.21-TD2);15-JUN-17;2992
2017;S18-2017;1012400;8;Prekės;158;15800000-6;"Įvairūs maisto produktai  renginiams organizuoti";3000;3630;188710061;"2017 m. Verkių seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;28603;8771;A55-1977/17;20-FEB-17;2364
2017;EMD-2017;15000;10;Prekės;302;30200000-1;"SSL sertifikatų pirkimas";1500;1815;188710061;"2017 metų E. miesto departamento pirkimų planas";3;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31103;8952;A68-21/17(3.10.23-TD2);15-JUN-17;1052.7
2017;S18-2017;1012400;15;Prekės;323;32351000-8;"Vaizdo aparatūros priedų pirkimas";333.8;403.898;188710061;"2017 m. Verkių seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;32624;8954;A55-6807/17;19-JUN-17;209
2017;S7/2017-1;1011400;4;Darbai;Darbai;45236290-9;"Turėklų ir laiptų remonto darbai";1239.66;1499.9886;188710061;"Naujamiesčio seniūnijos 2017 pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;30663;8955;A62-36/17(3.10.21-TD2);10-MAY-17;1494
2017;S7/2017-1;1011400;5;Darbai;Darbai;45236119-7;"Sporto aikštelių remonto darbai";3305.78;3999.9938;188710061;"Naujamiesčio seniūnijos 2017 pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;30643;8956;A62-46/17(3.10.21-TD2);31-MAY-17;3384
2017;S7/2017-1;1011400;6;Darbai;Darbai;45421000-4;"Šiukšliadėžių remonto darbai";1487.6;1799.996;188710061;"Naujamiesčio seniūnijos 2017 pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;30723;8957;A62-45/17(3.10.21-TD2);31-MAY-17;1562
2017;S7/2017-1;1011400;9;Darbai;Darbai;45421000-4;"Informacinių stendų remonto darbai";2066.11;2499.9931;188710061;"Naujamiesčio seniūnijos 2017 pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;30724;8958;A62-48/17(3.10.21-TD2);31-MAY-17;1360
2017;S7/2017-1;1011400;1;Darbai;Darbai;45421000-4;"Suoliukų remonto darbai";2975.2;3599.992;188710061;"Naujamiesčio seniūnijos 2017 pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;30683;8959;A62-47/17(3.10.21-TD2);31-MAY-17;2890
2017;S7/2017-1;1011400;1;Darbai;Darbai;45421000-4;"Suoliukų remonto darbai";2975.2;3599.992;188710061;"Naujamiesčio seniūnijos 2017 pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;30683;8959;A62-47/17(3.10.21-TD2);31-MAY-17;2890
2017;S7/2017-1;1011400;1;Darbai;Darbai;45421000-4;"Suoliukų remonto darbai";2975.2;3599.992;188710061;"Naujamiesčio seniūnijos 2017 pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;30683;8959;A62-47/17(3.10.21-TD2);31-MAY-17;2890
2017;2017-AD6;10200;33;Darbai;Darbai;45432111-5;"Lanksčiųjų grindų - linoleumo dangos klojimo darbai";2000;2420;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31483;8880;A62-39/17(3.10.21-TD2);15-MAY-17;1557.4
2017;KA;10106000;12;Prekės;444;44424300-1;"Atšvaitai su Vilniaus logotipu";3000;3630;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;32623;8963;210;21-JUN-17;3600
2017;KA;10106000;26;Paslaugos;793;79310000-0;"Vilniaus miesto vietinio turizmo tyrimo atlikimas";5000;6050;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;31823;8918;A64-80/17(3.10.22-TD2);30-MAY-17;5735.4
2017;S7/2017-1;1011400;2;Paslaugos;799;79952000-2;"Kultūrinio renginio organizavimas.";1157.02;1399.9942;188710061;"Naujamiesčio seniūnijos 2017 pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31463;8962;A64-89/17(3.10.22-TD2);20-JUN-17;1370
2017;SIS-2017;1090100;9;Prekės;302;30237310-5;"Spausdintuvų kasetės";2479.34;3000.0014;188712831;"SIS 2017 m. pirkimų planas";1;N;N;N;N;"Supaprastintas atviras konkursas";II;Patvirtinta;30726;8885;A68-16/17(3.10.23-TD2);15-MAY-17;2289.93
2017;CM-2017;1070100;2;Paslaugos;905;90511200-4;"Buitinių atliekų surinkimas ir išvežimas iš atliekų surinkimo aikštelės K. Kalinausko g. 21/1";2835.6;3431.076;70000;"Civilinės metrikacijos skyriaus pirkimų planas";2;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;28483;8891;A64-24/17(3.10.22-TD2);07-MAR-17;3431.08
2017;KA;10106000;8;Paslaugos;798;79810000-5;"Leidinio ""Vilnius vaikams. įdomiausios vietos ir veiklos visai šeimai"" parengimas ir leidyba";5000;6050;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31783;8894;A64-76/17(3.10.22-TD2);23-MAY-17;6050
2017;KA;10106000;3;Paslaugos;794;79421200-3;"Turizmo trasų ir maršrutų ženklinimo projekto paraiškos ES struktūrinių fondų paramai gauti parengimas";3000;3630;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;29243;8926;40;16-MAR-17;3630
2017;KA;10106000;19;Paslaugos;795;79540000-1;"Vertimas žodžiu ir raštu";84000;101640;188710061;;3;N;N;N;N;"Supaprastintas atviras konkursas";III;Patvirtinta;31183;8874;A64-64/17(3.10.22-TD2);10-MAY-17;3630
2017;UK2-2017;1017110;18;Darbai;Darbai;45317100-3;"Giluminio siurblio valdymo automatikos ir drenažinio siurblio sumontavimas Karveliškių kapinių vandentiekio siurblinėje";3400;4114;188751791;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;32383;8943;A62-53/17(3.10.21-TD2);14-JUN-17;3592.83
2017;UK2-2017;1017110;16;Darbai;Darbai;45454100-5;"Skulptūros ""Laisvės kelias"" restauravimo darbai";6000;7260;188751791;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31283;8884;A62-40/17(3.10.21-TD2);15-MAY-17;7247.9
2017;SM3-2017;16200;12;Darbai;Darbai;45442100-8;"Dažymo darbai";6000;7260;16000;"Administracinės veiklos skyriaus planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31864;8892;;18-MAY-17;7260
2017;EMD-2017;15000;39;Paslaugos;641;64110000-0;"Pašto paslaugos";305000;369050;188710061;"2017 metų E. miesto departamento pirkimų planas";2;N;N;Y;N;"Supaprastintas atviras konkursas";I;Patvirtinta;29603;8898;;26-APR-17;
2017;UK5-2017;17100;19;Darbai;Darbai;45233290-8;"Kelio ženkų, informacinių nuorodų įrengimas ir priežiūra";6000;7260;188751791;"2017 m. Eismo organizavimo skyriaus pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;28903;8712;A62-11/17(3.10.21-TD2);03-FEB-17;7260
2017;S18-2017;1012400;13;Prekės;323;32333200-8;"Vaizdo kameros ir fotoaparato pirkimas";1157;1399.97;188710061;"2017 m. Verkių seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31763;6625;A55-5187/17;11-MAY-17;1399
2017;2017-AD6;10200;25;Paslaugos;853;85312300-2;"Profesinės rizikos veiksnių vertinimas ir nustatymas";3000;3630;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;28583;8788;A64-29/17(3.10.22-TD2);13-MAR-17;3158.1
2017;2017-AD6;10200;17;Prekės;301;30192000-1;"Biuro reikmenys.";40000;48400;188710061;;1;N;N;N;N;"Supaprastintas atviras konkursas";II;Patvirtinta;29983;8831;A68-13/17(3.10.23-TD2);29-MAR-17;493.68
2017;UK5-2017;17100;20;Paslaugos;791;79100000-5;"Teisinės paslaugos";13000;15730;188751791;"2017 m. Eismo organizavimo skyriaus pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;29263;8718;A64-22/17(3.10.22-TD2);22-FEB-17;10164
2017;EMD-2017;15000;39;Paslaugos;641;64110000-0;"Pašto paslaugos";305000;369050;188710061;"2017 metų E. miesto departamento pirkimų planas";2;N;N;Y;N;"Supaprastintas atviras konkursas";I;Patvirtinta;29603;8899;A64-46/17(3.10.22-TD2);26-APR-17;295082.8
2017;S18-2017;1012400;14;Prekės;391;39112000-0;"Kėdžių pirkimas";1157;1399.97;188710061;"2017 m. Verkių seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31764;6626;A55-5189/17;11-MAY-17;996
2017;SM3-2017;16200;12;Darbai;Darbai;45442100-8;"Dažymo darbai";6000;7260;16000;"Administracinės veiklos skyriaus planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31864;8890;A62-41/17(3.10.21-TD2);18-MAY-17;7260
2017;S21-2017;1012800;4;Prekės;445;44510000-8;"Įrankiai, higienos ir apsauginės priemonės viešųjų darbų programai vykdyti";5435.54;6577.0034;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;30303;8927;A68-20/17(3.10.23-TD2);06-JUN-17;6577
2017;S20-2017;1012700;2;Paslaugos;799;79952000-2;"Joninių šventės organizavimas ir techninis aprūpinimas";1652.89;1999.9969;188710061;"Vilniaus miesto gatvių ženklinimo darbai Žirmūnų seniūnijoje.";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;32163;8976;;15-JUN-17;1998
2017;S20-2017;1012700;2;Paslaugos;799;79952000-2;"Joninių šventės organizavimas ir techninis aprūpinimas";1652.89;1999.9969;188710061;"Vilniaus miesto gatvių ženklinimo darbai Žirmūnų seniūnijoje.";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;32163;8976;;15-JUN-17;1998
2017;2017-AD6;10200;15;Paslaugos;797;79710000-4;"Apsaugos paslaugos";15000;18150;188710061;;3;N;N;N;N;"Supaprastintas atviras konkursas";I;Patvirtinta;28723;8981;A64-96/17(3.10.22-TD2);28-JUN-17;4424.97
2017;UK1-2017;1017700;9;Paslaugos;713;71319000-7;"Eksperto paslaugos";12000;14520;188751791;"2017 m. Šilumos ir vandens ūkio skyriaus pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;30263;8997;A64-104/17(3.10.22-TD2);11-JUL-17;14520
2017;S18-2017;1012400;4;Darbai;Darbai;45453100-8;"Seniūnijos patalpų remontas";4214.88;5100.0048;188710061;"2017 m. Verkių seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31943;9105;A62-60/17(3.10.21-TD2);20-JUN-17;5075.82
2017;SIS-2017;1090100;15;Prekės;391;39150000-8;Baldai;5243.8;6344.998;188712831;"SIS 2017 m. pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;30043;9135;;24-AUG-17;4118.46
2017;S2-2017;1010900;6;Darbai;Darbai;45233221-4;"Vilniaus miesto gatvių ženklinimo darbai Fabijoniškių seniūnijoje";5000;6050;188710061;"Pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;33358;9167;A62-106/17(3.10.21-TD2);23-AUG-17;4680
2017;S15-2017;1012200;4;Darbai;Darbai;45233221-4;"Vilniaus miesto gatvių ženklinimo darbai Šeškinės seniūnijoje";5000;6050;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;33423;9168;A62-100/17(3.10.21-TD2);18-AUG-17;4788
2017;S3-2017;1011000;8;Paslaugos;555;55510000-8;"Miesto partnerių svečių maitinimo paslaugos";432.43;523.2403;188710061;"2017 m. Grigiškių seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;32243;8986;A64-98/17(3.10.22-TD2);30-JUN-17;520
2017;KA;10106000;12;Prekės;444;44424300-1;"Atšvaitai su Vilniaus logotipu";3000;3630;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;32623;9036;210;21-JUN-17;3600
2017;UK5-2017;17100;24;Darbai;Darbai;45233221-4;"Vilniaus miesto gatvių ženklinimo darbai";10000;12100;188751791;"2017 m. Eismo organizavimo skyriaus pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;32925;9040;A62-77/17(3.10.21-TD2);18-JUL-17;6650
2017;EMD-2017;15000;48;Prekės;302;30200000-1;"SSD diskai";3000;3630;188710061;"2017 metų E. miesto departamento pirkimų planas";1;N;N;N;N;"Supaprastintas atviras konkursas";II;Patvirtinta;32583;9049;A68-31/17(3.10.23-TD2);26-JUL-17;3528.36
2017;UK7-2017;17120;22;Darbai;Darbai;45313100-5;"Liftų ir keltuvų požeminėse prėjose remontas";216000;261360;188751791;"2017 m. Susisiekimo komunikacijų skyriaus pirkimų planas";3;N;N;Y;N;"Supaprastintas atviras konkursas";I;Patvirtinta;29043;9088;A62-112/17(3.10.21-TD2);29-AUG-17;260442.92
2017;S18-2017;1012400;1;Darbai;Darbai;45236119-7;"Sporto aikštelių, jų įrangos remontas ir  atnaujinimas";4958.68;6000.0028;188710061;"2017 m. Verkių seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31383;9106;A62-69/17(3.10.21-TD2);03-JUL-17;5987.79
2017;S18-2017;1012400;2;Darbai;Darbai;45236290-9;"Suolų, šunų vedžiojimo aikštelių  remontas ir atnaujinimas";4958.68;6000.0028;188710061;"2017 m. Verkių seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31384;9108;A62-58/17(3.10.21-TD2);19-JUN-17;5988
2017;UK7-2017;17120;30;Darbai;Darbai;45221110-6;"Pėsčiųjų ir dviračių viaduko per T.Narbuto g. techninio projekto parengimo ir statybos darbai";1157024.79;1399999.9959;188751791;"2017 m. Susisiekimo komunikacijų skyriaus pirkimų planas";1;N;N;Y;N;"Supaprastintas atviras konkursas";IV;Patvirtinta;32225;9137;A62-119/17(3.10.21-TD2);19-SEP-17;1389000
2017;S3-2017;1011000;10;Darbai;Darbai;45421100-5;"Langų keitimas Grigiškių seniūnijos patalpose";2314.04;2799.9884;188710061;"2017 m. Grigiškių seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";IV;Patvirtinta;33964;9184;A62-135/17(3.10.21-TD2);17-OCT-17;2786.48
2017;UK7-2017;17120;27;Darbai;Darbai;45232130-2;"Lietaus nuotekynės tinklai ir įrenginiai Lazdynėlių g., Vilniuje";211121.89;255457.4869;188751791;"2017 m. Susisiekimo komunikacijų skyriaus pirkimų planas";1;N;N;Y;N;"Supaprastintas atviras konkursas";II;Patvirtinta;31703;9189;A62-139/17(3.10.21-TD2);24-OCT-17;234062.52
2017;2017-AD6;10200;44;Prekės;391;39121000-6;"Darbo stalas reguliuojamo aukščio";900;1089;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;33885;9099;"Apklausos pažyma Nr.301";31-AUG-17;713.98
2017;UK5-2017;17100;38;Darbai;Darbai;45233221-4;"Vilniaus miesto gatvių ženklinimo darbai";145000;175450;188751791;"2017 m. Eismo organizavimo skyriaus pirkimų planas";1;N;N;Y;N;"Mažos vertės pirkimai";III;Patvirtinta;33323;9112;A62-114/17(3.10.21-TD2);06-SEP-17;47016.3
2017;UK5-2017;17100;38;Darbai;Darbai;45233221-4;"Vilniaus miesto gatvių ženklinimo darbai";145000;175450;188751791;"2017 m. Eismo organizavimo skyriaus pirkimų planas";1;N;N;Y;N;"Mažos vertės pirkimai";III;Patvirtinta;33323;9113;A62-115/17(3.10.21-TD2);06-SEP-17;47016.3
2017;S3-2017;1011000;9;Darbai;Darbai;45233221-4;"Vilniaus miesto gatvių ženklinimo darbai Grigiškių seniūnijoje";5000;6050;188710061;"2017 m. Grigiškių seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;33424;9118;A62-108/17(3.10.21-TD2);25-AUG-17;3636
2017;UK7-2017;17120;29;Darbai;Darbai;45233252-0;"Vilniaus miesto gatvių dangos remontas, naudojant stabilizuojančius priedus pagrindams įrengti bei pagrindų regeneravimas šaltuoju būdų kelyje";3000000;3630000;188751791;"2017 m. Susisiekimo komunikacijų skyriaus pirkimų planas";3;N;N;Y;N;"Supaprastintas atviras konkursas";IV;Patvirtinta;32226;9140;A62-120/17(3.10.21-TD2);22-SEP-17;3630000
2017;10;16400;15;Prekės;341;34144900-7;Elektromobiliai;64462.81;78000.0001;16000;;1;N;N;Y;N;"Supaprastintas atviras konkursas";II;Patvirtinta;30363;9218;A64-137/17(3.10.22-TD2);28-AUG-17;
2017;UK4-2017;17200;22;Darbai;Darbai;45220000-5;"Lukiškių aikštės sutvarkymo darbų pagrindinėje sutartyje nenumatyti papildomi darbai";515372.26;623600.4346;188751791;"2017 m. Infrastruktūros skyriaus pirkimų planas";1;N;N;Y;N;Apklausa;II;Patvirtinta;37083;9220;A62-38/17(3.10.22-TD2);12-MAY-17;495822.73
2017;SM3-2017;16200;13;Paslaugos;906;90690000-0;"Grafičių valymo paslaugos";10000;12100;16000;"Administracinės veiklos skyriaus planas";1;N;N;Y;N;"Mažos vertės pirkimai";III;Patvirtinta;33284;9221;;09-NOV-17;12100
2017;CM-2017;1070100;5;Paslaugos;909;90910000-9;"Pastato K. Kalinausko g. 21/1 Vilniuje eksploatavimo ir valymo paslaugos";4992.48;6040.9008;70000;"Civilinės metrikacijos skyriaus pirkimų planas";1;N;N;N;Y;"Mažos vertės pirkimai";II;Patvirtinta;32783;9138;A64-106/17(3.10.22-TD2);12-JUL-17;6034
2017;S15-2017;1012200;1;Darbai;Darbai;45236290-9;"Medinių, metalinių vaikų žaidimo bei sporto aikštelių ir suoliukų remonto darbai.";4710.74;5699.9954;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31325;8973;A62-55/17(3.10.21-TD2);15-JUN-17;5682.48
2017;S16-2017;1012300;5;Darbai;Darbai;45236290-9;"Laiptų ir turėklų remontas";4214.87;5099.9927;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;30423;9157;A62-121/17(3.10.21-TD2);25-SEP-17;5036
2017;2017-AD6;10200;3;Prekės;341;34110000-1;"Keleiviniai automobiliai.";100000;121000;188710061;;2;N;N;N;N;"Supaprastintas atviras konkursas";II;Patvirtinta;29403;9162;A64-110/17(3.10.22-TD2);17-JUL-17;121000
2017;2017-AD6;10200;17;Prekės;301;30192000-1;"Biuro reikmenys.";40000;48400;188710061;;1;N;N;N;N;"Supaprastintas atviras konkursas";II;Patvirtinta;29983;9181;Nr.A68-42/17(3.10.23-TD2);16-OCT-17;37026.89
2017;SIS-2017;1090100;19;Prekės;301;30192000-1;"Kanceliarinės prekės";66115.7;79999.997;188712831;"SIS 2017 m. pirkimų planas";2;N;N;Y;N;"Supaprastintas atviras konkursas";II;Patvirtinta;32245;9028;A68-29/17(3.10.23-TD2);18-JUL-17;443.71
2017;SIS-2017;1090100;19;Prekės;301;30192000-1;"Kanceliarinės prekės";66115.7;79999.997;188712831;"SIS 2017 m. pirkimų planas";2;N;N;Y;N;"Supaprastintas atviras konkursas";II;Patvirtinta;32245;9029;A68-25/17(3.10.23-TD2);12-JUL-17;788.68
2017;UK7-2017;17120;31;Darbai;Darbai;45221119-9;"Rodūnės viaduko S.Dariaus ir S.Girėno gatvėje rekonstrukcija";500000;605000;188751791;"2017 m. Susisiekimo komunikacijų skyriaus pirkimų planas";1;N;N;N;N;Apklausa;II;Patvirtinta;32543;9069;A62-10217(3.10.21-TD2);21-AUG-17;586850
2017;SM3-2017;16200;13;Paslaugos;906;90690000-0;"Grafičių valymo paslaugos";10000;12100;16000;"Administracinės veiklos skyriaus planas";1;N;N;Y;N;"Mažos vertės pirkimai";III;Patvirtinta;33284;9223;A64-192/17(3.10.22-TD2);09-NOV-17;12100
2017;S15-2017;1012200;1;Darbai;Darbai;45236290-9;"Medinių, metalinių vaikų žaidimo bei sporto aikštelių ir suoliukų remonto darbai.";4710.74;5699.9954;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31325;8972;A62-55/17(3.10.21-TD2);15-JUN-17;5682.48
2017;UK5-2017;17100;4;Darbai;Darbai;45316212-4;"Šviesoforinio reguliavimo posto įrengimas Kalvarijų g. 294";185672.92;224664.2332;188751791;"2017 m. Eismo organizavimo skyriaus pirkimų planas";1;N;N;Y;N;"Supaprastintas atviras konkursas";I;Patvirtinta;28443;9170;A62-133/17(3.10.21-TD2);12-OCT-17;68818.53
2017;UK5-2017;17100;8;Darbai;Darbai;45316212-4;"Šviesoforinio reguliavimo posto įrengimas Žirmūnų g. 87";75559.24;91426.6804;188751791;"2017 m. Eismo organizavimo skyriaus pirkimų planas";1;N;N;Y;N;"Supaprastintas atviras konkursas";I;Patvirtinta;28444;9171;A62-134/17(3.10.21-TD2);12-OCT-17;62343.41
2017;UK7-2017;17120;26;Paslaugos;923;92312230-2;"Paminklo dr. Jonui Basanavičiui skulptūros modelio sukūrimas ir skulptūros pagaminimas";82644.63;100000.0023;188751791;"2017 m. Susisiekimo komunikacijų skyriaus pirkimų planas";1;N;N;Y;N;"Supaprastintas atviras konkursas";II;Patvirtinta;30703;9038;A64-112/17(3.10.22-TD2);21-JUL-17;98010
2017;UK7-2017;17120;26;Paslaugos;923;92312230-2;"Paminklo dr. Jonui Basanavičiui skulptūros modelio sukūrimas ir skulptūros pagaminimas";82644.63;100000.0023;188751791;"2017 m. Susisiekimo komunikacijų skyriaus pirkimų planas";1;N;N;Y;N;"Supaprastintas atviras konkursas";II;Patvirtinta;30703;9038;A64-112/17(3.10.22-TD2);21-JUL-17;98010
2017;EMD-2017;15000;10;Prekės;302;30200000-1;"SSL sertifikatų pirkimas";1500;1815;188710061;"2017 metų E. miesto departamento pirkimų planas";3;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;31103;9061;;15-JUN-17;
