METAI;PIRK_PLANO_NR;PADALINIO_KODAS;EIL_NR;TIPAS;KATEG_KODAS;BVPZ_KODAS;PERK_OBJEKTAS;AV_KODAS;APRASYMAS;PADALINIO_KODAS;TRUKMES_KODAS;ZALIASIS_PIRKIM_FLAG;CENTR_PIRKIM_FLAG;ELEKTRON_PIRKIM_FLAG;PIRKIM_REZERV_TEISE_FLAG;PIRKIMO_BUDAS;PRADZIOS_KODAS;BUSENA;LYDR_ID;PU_NUMERIS;SUTARTIES_REGISTR_NUMERIS;SUTARTIES_SUDARYMO_DATA;SUDARYTOS_SUTARTIES_SUMA
2023;ŠAS2023;1021070;21;Paslaugos;794;79418000-7;"Švietimo įstaigoms skirtų baldų techninių specifikacijų parengimas";188710061;;2;Y;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;AP-23;10200;9;Paslaugos;555;55520000-1;"Aptarnavimo paslaugos  renginių metu";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;AP-23;10200;17;Prekės;395;39516100-3;"Minkštieji baldai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;AP-23;10200;110;Prekės;351;35125300-2;"Pastato vaizdo stebėjimo kamerų ir specializuoto vaizdo įrašymo įrenginio pirkimas bei įrengimas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;1;10106000;22;Prekės;185;18530000-3;"Ženkliukai su ženklu „Vilnius 700“";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;CMS23;1070100;19;Prekės;391;39112000-0;"Darbo kėdės";188710061;;1;N;N;N;N;"Atviras konkursas";I;Patvirtinta;;;;;
2023;MVA-2023;1021170;8;Paslaugos;712;71248000-8;"Skvero Verkių seniūnijoje abipus Maumedžių g. Techninio projekto bendroji  ekspertizė";188710061;;1;Y;Y;N;N;"Atviras konkursas";I;Patvirtinta;;;;;
2023;JS;1020970;4;Paslaugos;732;73220000-0;"Jaunimo politikos konkursų ekspertinio vertinimo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;1;1011500;2;Paslaugos;799;79952000-2;"Užusienio bendruomenės šventė";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2023;1;1011300;5;Darbai;Darbai;45420000-7;"Rinkimų apylinkių inventoriausmontavimo ir remonto darbai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;AP-23;10200;22;Prekės;391;39150000-8;"Įvairūs baldai bei įranga (Karoliniškių seniūnija)";188710061;;1;N;N;N;N;"Atviras konkursas";I;Patvirtinta;;;;;
2023;AP-23;10200;47;Prekės;341;34110000-1;-;188710061;;3;N;N;Y;N;"Atviras konkursas";III;Patvirtinta;;;;;
2023;SIS2023;1090100;17;Prekės;480;48000000-8;"Grįžtamojo ryšio modulis (licencijų nuoma)";188710061;"2023 metų pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;S18-2023;1012400;5;Darbai;Darbai;45112720-8;"Poilsio skvero įrengimas Baltelio g.";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;INF-2023;1020960;39;Darbai;Darbai;45233252-0;"Skroblų gatvės atkarpos tarp Naugarduko ir Žemaitės gatvių Vilnius m. kapitalinis remontas";188710061;"2023 m. Infrastruktūros skyriaus pirkimų planas";2;Y;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";III;Patvirtinta;;;;;
2023;1;1020850;5;Prekės;442;44212320-8;"Mobilių archyvinių stelažų įsigijimas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;SPO-23;1021050;18;Paslaugos;712;71220000-6;"Mokslo paskirties pastato Žirmūnų g. 37, Vilniuje, rekonstravimo darbų, statinio projekto vykdymo priežiūros vadovo paslaugos";188710061;;2;N;N;Y;N;"Atviras konkursas";I;Patvirtinta;;;;;
2023;1;10106000;37;Paslaugos;920;92000000-1;"Kultūrinės programos organizavimo paslauga festivalio „Kino pavasaris“ mero priėmimo vakarui";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;SPS-2023;1021040;2;Paslaugos;983;98370000-7;"Laidojimo ir susijusios paslaugos.";188710061;;3;N;N;Y;N;"Atviras konkursas";III;Patvirtinta;;;;;
2023;TG23;1021140;1;Paslaugos;791;79111000-5;"Teisinio konsultavimo paslaugos.";188710061;;3;N;N;N;N;"Atviras konkursas (supaprastintas pirkimas)";III;Patvirtinta;;;;;
2023;1;10106000;36;Paslaugos;553;55320000-9;"Maitinimo paslauga festivalio „Kino pavasaris“ mero priėmimo vakarui";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;ITG2023;1021130;26;Prekės;322;32250000-0;"Judriojo ryšio techninės įrangos";188710061;;1;N;N;N;N;"Atviras konkursas";III;Patvirtinta;;;;;
2023;1;1011500;3;Paslaugos;799;79952000-2;"Naujininkų bendruomenės šventė";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2023;KUL-2023;30100;2;Darbai;Darbai;45453000-7;"Kultūros paskirties pastato Vilniaus g. 39, Vilniuje, administracinės paskirties patalpų, unik nr. 1094-0442-5012:0003, kapitalinio remonto su darbo projekto parengimui";188710061;;2;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";II;Patvirtinta;;;;;
2023;1;10106000;78;Paslaugos;920;92000000-1;"Turizmo iniciatyvų organizavimo ir įgyvendinimo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;admin2023;16200;4;Darbai;Darbai;45262670-8;"Informacinių lentelių gamyba ir įrengimas";188710061;"Administracinės veiklos skyrius";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;SPS-2023;1021040;3;Paslaugos;805;80500000-9;"Mokymo - supervizijų paslaugos";188710061;;1;N;N;N;N;"Atviras konkursas";I;Patvirtinta;;;;;
2023;INF-2023;1020960;4;Darbai;Darbai;45221119-9;"Elektrinės tilto per Nerį Vilniuje rekonstravimas";188710061;"2023 m. Infrastruktūros skyriaus pirkimų planas";1;Y;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";I;Patvirtinta;;;;;
2023;ITG2023;1021130;39;Paslaugos;725;72500000-0;"Viešosios debesijos Azure paslaugos (kreditai, paskyros valdymo ir administravimo paslaugos)";188710061;;3;N;N;N;N;"Atviras konkursas (supaprastintas pirkimas)";I;Patvirtinta;;;;;
2023;ITG2023;1021130;27;Paslaugos;503;50334140-8;"Mobilios įrangos remonto paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;NV-2023;1011600;6;Darbai;Darbai;45453100-8;"Naujosios Vilnios seniūnijos pastato remonto darbai (mažos vertės pirkimas).";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;INF-2023;1020960;19;Darbai;Darbai;45233252-0;"Asfaltbetonio dangoje esančių plyšių užtaisymas mastika";188710061;"2023 m. Infrastruktūros skyriaus pirkimų planas";3;Y;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";IV;Patvirtinta;;;;;
2023;1;10106000;33;Prekės;223;22315000-1;"Vilniaus nuotraukos dovanų dėžutėse";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2023;JS;1020970;5;Paslaugos;712;71220000-6;"Kultūros paskirties pastato (7.10) Buivydiškių g. 26, Vilniuje, rekonstravimo projekto parengimo, statybą leidžiančio dokumento gavimo ir statinio projekto vykdymo priežiūros paslaugas pirkimas";188710061;;2;N;N;N;N;"Atviras konkursas (supaprastintas pirkimas)";I;Patvirtinta;;;;;
2023;SEN1-2023;1010800;6;Darbai;Darbai;45236290-9;"Antakalnio seniūnijos projekto „Dalyvauk“ rekreacinių zonų atnaujinimas Smėlynės sodų g.";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;INF-2023;1020960;1;Darbai;Darbai;45221119-9;"Vilniaus miesto Valakupių tilto estakados dalies (4–6 tarpatramių) kraštinių dėžinio skerspjūvio perdangos sijų kapitalinis remontas";188710061;"2023 m. Infrastruktūros skyriaus pirkimų planas";1;Y;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";I;Patvirtinta;;;;;
2023;ITG2023;1021130;15;Prekės;323;32330000-5;"Vaizdo ir garso įranga (stream, fotografas)";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;AP-23;10200;107;Darbai;Darbai;45316000-5;"Apšvietimo sistemos montavimo darbai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;1;1020850;4;Paslaugos;635;63521000-7;"Archyvinių dokumentų perkraustymas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;AP-23;10200;71;Prekės;424;42419510-4;"Liftų dalys";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2023;AP-23;10200;10;Prekės;156;15612500-6;"Konditerijos gaminiai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;CIV-1;16100;10;Prekės;391;39131100-0;Stelažai;188710061;;1;N;N;Y;N;"Atviras konkursas";I;Patvirtinta;;;;;
2023;SIS2023;1090100;23;Paslaugos;909;90910000-9;"Purvą sugeriančių kilimėlių keitimas";188710061;"2023 metų pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;SEN3-2023;1011000;3;Darbai;Darbai;45420000-7;"Rinkimų apylinkių inventoriaus montavimo darbai";188710061;"2023 m. Grigiškių seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;KUL-2023;30100;3;Paslaugos;732;73210000-7;"EUROCITIES eksperto-tyrėjo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;VŠT2023;16400;12;Paslaugos;797;79710000-4;"Apsaugos paslaugos";188710061;"Viešosios tvarkos skyrius";3;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";III;Patvirtinta;;;;;
2023;VPPS-23;1021080;2;Paslaugos;661;66170000-2;"Finansinės srities konsultantų paslaugos, susijusios su projektų, įgyvendinamų viešosios ir privačios partnerystės (koncesijos) būdu, procedūrų vykdymu";188710061;;2;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;INF-2023;1020960;5;Darbai;Darbai;45221119-9;"Kazbėjų tilto per Vokės upę Senajame Gardino pl., Vilniuje, kapitalinis";188710061;"2023 m. Infrastruktūros skyriaus pirkimų planas";1;Y;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";I;Patvirtinta;;;;;
2023;1;10106000;61;Paslaugos;798;79810000-5;"Teminius maršrutus pristatančių leidinių spausdinimo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;S16-2022;1012300;3;Darbai;Darbai;45233200-1;"Šaligatvių, laiptų ir kitų dangų remonto darbai/mažos vertės pirkimas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;INF-2023;1020960;37;Paslaugos;713;71319000-7;"D kategorijos gatvių ekspertizių atlikimas su deklaracijų patvirtinimu apie statybos užbaigimą";188710061;"2023 m. Infrastruktūros skyriaus pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;1;10106000;44;Paslaugos;731;73110000-6;"Vilniaus miesto vietinio turizmo tyrimo atlikimas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;"2023 NT";1021030;1;Paslaugos;791;79132000-8;"Energetinio naudingumo sertifikavimo paslaugos";188710061;;3;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2023;SEN13-2023;1012000;3;Darbai;Darbai;45112710-5;"projekto ""Dalyvauk!Vilnius2022"" Rasų seniūnijos idėjos įgyvendinimas - ""Kvapnus ir žydintis pavėsis bei užuovėja vaikų žaidimų aikštelei prie Kaukysos stadiono"".";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;RKS2023;1400300;15;Paslaugos;793;79342000-3;"Informacijos platinimo žiniasklaidos kanalais paslauga";188710061;"2023 metų pirkimų planas";1;N;N;N;N;"Atviras konkursas";II;Patvirtinta;;;;;
2023;AP-23;10200;18;Paslaugos;794;79415200-8;"Projektavimo konsultacinės paslaugos.";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;"MTAAS 23";1021020;19;Paslaugos;906;90600000-3;"Vilniaus miesto teritorijų aplinkos gerinimas ( savavališkų sąvartynų sutvarkymas)";188710061;;1;N;N;Y;N;"Atviras konkursas";I;Patvirtinta;;;;;
2023;1;10106000;95;Prekės;222;22200000-2;"Žurnalai „Neakivaizdinis Vilnius“. Pavasaris,  2023“";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;S10-2023;1011700;4;Darbai;Darbai;45233200-1;"Įvairių dangų ir laiptų remonto darbai darbai.";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;RKS2023;1400300;2;Paslaugos;794;79416000-3;"Viešųjų ryšių agentūros paslaugų pirkimas";188710061;"2023 metų pirkimų planas";1;N;N;N;N;"Atviras konkursas";IV;Patvirtinta;;;;;
2023;JS;1020970;1;Paslaugos;793;79314000-8;"Tyrimų ir analizių rengimo pirkimas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;KAS-2023;1021150;7;Paslaugos;716;71630000-3;"Nekilnojamojo kultūros paveldo archeologiniai, architektūros, konstrukcijų, polichromijos tyrimai";188710061;;1;Y;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;1;10106000;42;Paslaugos;793;79342000-3;"Kūrybinės koncepcijos sukūrimo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;SIS2023;1090100;36;Prekės;302;30200000-1;"Susitikimų kambario įrengimas ( FULL HD ekranas, TAP, RALLY, NUC + licencija)(nuoma)";188710061;"2023 metų pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;ITG2023;1021130;7;Prekės;488;48820000-2;"Virtualizacijos platformos atnaujinimas";188710061;;3;N;N;N;N;"Atviras konkursas";III;Patvirtinta;;;;;
2023;AP-23;10200;89;Prekės;031;03121210-0;"1 aukšto gėlės";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;SPO-23;1021050;15;Darbai;Darbai;45000000-7;"Vilniaus Šv. Kristoforo progimnazijos, Kalvarijų g. 87, sporto aikštyno rekonstrukcijos darbai su darbo projekto parengimu";188710061;;2;Y;N;N;N;"Atviras konkursas (supaprastintas pirkimas)";I;Patvirtinta;;;;;
2023;VŠT2023;16400;3;Paslaugos;501;000000;"Švyturėlių juostų permontavimo paslaugos";188710061;"Viešosios tvarkos skyrius";1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2023;AP-23;10200;41;Paslaugos;665;66519310-7;"Draudimo konsultavimo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;1;10106000;80;Paslaugos;980;98000000-3;"Vilniaus miesto bendruomenei skirtų iniciatyvų ir renginių organizavimo paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;1;10106000;13;Prekės;325;32500000-8;"Telefono laikiklis su Vilniaus ženklu	";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;AP-23;10200;108;Prekės;395;39515420-5;"Vidinės žaliuzės";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2023;"SEN4 23";1011100;7;Paslaugos;923;92300000-4;"Justiniškių Kalėdinės šventės organizavimas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";IV;Patvirtinta;;;;;
2023;1;10106000;5;Prekės;158;15842100-3;"Šokoladai su Vilniaus ženklu";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;CMS23;1070100;14;Darbai;454;45453000-7;" Skyriaus kabinetų sienų ir lubų apdailos darbai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;1;1011800;2;Paslaugos;923;92300000-4;"Kalėdų eglės įžiebimas";188710061;"Pašilaičių seniūnijos 2023 m. pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";IV;Patvirtinta;;;;;
2023;SIS2023;1090100;29;Prekės;480;48000000-8;"Buities tyrimo aktų surašymas planšetėje programinės įrangos licencijų (nuoma)";188710061;"2023 metų pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;AP-23;10200;20;Prekės;441;44100000-1;"Statybinės medžiagos  ir reikalingi įrankiai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;"EOS 23";1017100;3;Prekės;351;35113300-2;"Šviesą atspindinčių elementų priemonės";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;CIV-1;16100;1;Paslaugos;907;90743000-7;"Pavojingo radinio neaiškios kilmės paskleistų ir nepaskleistų medžiagų surinkimo, išvežimo ir likvidavimo Vilniaus miesto savivaldybės teritorijoje paslaugos";188710061;;1;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";I;Patvirtinta;;;;;
2023;AP-23;10200;1;Prekės;391;39130000-2;"Pakeliami stalų mechanizmai";188710061;;1;N;N;Y;N;"Atviras konkursas";II;Patvirtinta;;;;;
2023;AP-23;10200;30;Darbai;454;45453100-8;"VMSA Verkių seniūnijos bendruomenės patalpų adresu Žaliųjų ežerų g. 85 remontas";188710061;;1;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";I;Patvirtinta;;;;;
2023;AP-23;10200;3;Paslaugos;508;50850000-8;"Naujų baldų montavimo, nusidėvėjusių baldų demontavimo- išve žimo, baldų remonto paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;1;10106000;100;Prekės;185;18530000-3;"Vilniaus 700 suvenyrai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;SEN3-2023;1011000;2;Darbai;Darbai;45236290-9;"Suoliukų ir informacinių stendų atnaujinimas";188710061;"2023 m. Grigiškių seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;AP-23;10200;26;Darbai;454;45453100-8;"Antakalnio seniūnijos remonto darbai";188710061;;1;N;N;Y;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;1;1020850;3;Paslaugos;909;90911200-8;"Archyvo skyriaus patalpų K. kalinausko g. 21 valymo ir priežiūros paslaugos valymo paslaugos.";188710061;;2;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;SIS2023;1090100;21;Paslaugos;508;50800000-3;"Pastato priežiūros ir administravimo paslaugos";188710061;"2023 metų pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;KAS-2023;1020980;1;Prekės;224;22457000-8;"Mikroprocesorinės praėjimo kortelės (leidimai)";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2023;"ES 23";1020930;2;Paslaugos;905;90512000-9;"Maisto/virtuvės atliekų surinkimo ir vežimo paslaugos";188710061;;3;Y;N;Y;N;"Atviras konkursas";IV;Patvirtinta;;;;;
2023;"ES 23";1020930;8;Paslaugos;798;79810000-5;"Spausdinimo paslaugos bešeimininkių statinių sąrašams paskelbti respublikiniame spausdinyje";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2023;1;10106000;81;Paslaugos;641;64100000-7;"Pašto ir kurjerių paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;"ES 23";1020930;15;Paslaugos;713;71319000-7;"Vandentiekio ir nuotekų šalinimo tinklų statybos projektų ar statinių (pastatų ir inžinerinių statinių) vandentiekio ir nuotekų šalinimo dalies, statybos skaičiuojamosios kainos nustatymo (sąmatų) ekspertizės atlikimo paslaugos";188710061;;2;N;N;Y;N;"Atviras konkursas";I;Patvirtinta;;;;;
2023;SIS2023;1090100;2;Prekės;302;30237310-5;"Spausdintuvų kasetės.";188710061;"2023 metų pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2023;AP-23;10200;24;Prekės;351;35111320-4;"Nešiojamieji gesintuvai seniūnijoms";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;AP-23;10200;43;Paslaugos;642;64212500-0;"Transporto kontrolės sistema";188710061;;2;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;1;10106000;88;Prekės;223;22315000-1;Nuotraukos;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;1;10106000;39;Paslaugos;793;79342000-3;"„Neakivaizdinio Vilniaus“ turinio rinkodaros paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2023;1;10106000;96;Prekės;222;22200000-2;"Žurnalai „Neakivaizdinis Vilnius“. Vasara,  2023“";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;INF-2023;1020960;10;Paslaugos;713;71319000-7;"„Pėsčiųjų tilto per Neries upę nuo A. Goštauto g. iki Upės g., Vilniuje“ techninio projekto ekspertizė";188710061;"2023 m. Infrastruktūros skyriaus pirkimų planas";1;N;N;Y;N;"Atviras konkursas";I;Patvirtinta;;;;;
2023;SIS2023;1090100;9;Prekės;301;30191400-8;"Dokumentų naikiklis";188710061;"2023 metų pirkimų planas";1;N;Y;Y;N;"Atviras konkursas";III;Patvirtinta;;;;;
2023;S12;1011900;1;Paslaugos;799;79952000-2;"Bendruomenės renginys ""Pilaitė 2023""";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";IV;Patvirtinta;;;;;
2023;NV-2023;1011600;1;Darbai;Darbai;45236290-9;"Grafiti sienelės įrengimo darbai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;"ES 23";1020930;10;Prekės;093;09332000-5;"Geografiškai nuo elektros energijos vartojimo vietos nutolusios saulės šviesos elektros energijos gamybos įrenginio 77 objektams (Saulės elektrinės dalies) įsigijimas, aptarnavimas ir priežiūros paslaugos.";188710061;;9;Y;N;Y;N;"Atviras konkursas";II;Patvirtinta;;;;;
2023;S18-2023;1012400;6;Darbai;Darbai;45233250-6;"Sportinės dangos įrengimas Kalvarijų g. 292";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2023;SPO-23;1021050;14;Darbai;Darbai;45000000-7;"Vilniaus Mykolo Biržiškos gimnazijos, Taikos g. 81, sporto aikštyno rekonstrukcijos darbai su";188710061;;2;Y;N;N;N;"Atviras konkursas (supaprastintas pirkimas)";I;Patvirtinta;;;;;
2023;ŠAS2023;1021070;7;Paslaugos;601;60170000-0;"Specialiųjų ugdymosi poreikių turinčių mokinių, pavėžėjimo į /iš Vilniaus miesto mokyklas paslaugos";188710061;;1;Y;N;Y;N;"Atviras konkursas";I;Patvirtinta;;;;;
