METAI;PIRK_PLANO_NR;PADALINIO_KODAS;EIL_NR;TIPAS;KATEG_KODAS;BVPZ_KODAS;PERK_OBJEKTAS;AV_KODAS;APRASYMAS;PADALINIO_KODAS;TRUKMES_KODAS;ZALIASIS_PIRKIM_FLAG;CENTR_PIRKIM_FLAG;ELEKTRON_PIRKIM_FLAG;PIRKIM_REZERV_TEISE_FLAG;PIRKIMO_BUDAS;PRADZIOS_KODAS;BUSENA;LYDR_ID;PU_NUMERIS;SUTARTIES_REGISTR_NUMERIS;SUTARTIES_SUDARYMO_DATA;SUDARYTOS_SUTARTIES_SUMA
2018;UK2-2018;1017110;28;Paslaugos;505;50500000-0;"Lukiškių aikštės interaktyvaus fontano ir geriamojo vandens fontanėlių priežiūros paslaugos";188751791;"2018 m. Miesto tvarkymo ir aplinkos apsaugos skyriaus pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;43083;9716;A64-157/18(3.10.22-TD2);11-JUN-18;12075.8
2018;S7/2018/1;1011400;4;Darbai;Darbai;45236290-9;"Laiptų turėklų remontas ir atnaujinimas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;42783;9720;A62-56/18(3.10.21-TD2);13-JUN-18;5892.7
2018;S7/2018/1;1011400;5;Darbai;Darbai;45421000-4;"Suoliukų atnaujinimo ir įrengimo darbai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;42666;9721;A62-54/18(3.10.21-TD2);13-JUN-18;2582.14
2018;S7/2018/1;1011400;5;Darbai;Darbai;45421000-4;"Suoliukų atnaujinimo ir įrengimo darbai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;42666;9721;A62-54/18(3.10.21-TD2);13-JUN-18;2582.14
2018;S7/2018/1;1011400;3;Darbai;Darbai;45236119-7;"Krepšinio aikštelės įrangos atnaujinimo darbai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;42664;9722;A62-55/18(3.10.21-TD2);13-JUN-18;2734.6
2018;S7/2018/1;1011400;3;Darbai;Darbai;45236119-7;"Krepšinio aikštelės įrangos atnaujinimo darbai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;42664;9722;A62-55/18(3.10.21-TD2);13-JUN-18;2734.6
2018;UK7-2018;17120;18;Prekės;449;44912100-7;"Pilkojo granito trinkelės";188751791;"2018 m. Susisiekimo komunikacijų skyriaus pirkimų planas";2;N;N;Y;N;"Atviras konkursas";I;Patvirtinta;38883;9731;A68-35/18(3.10.23-TD2);18-JUN-18;1210000
2018;SAV2018;10200;40;Paslaugos;905;90512000-9;"Sulūžusių baldų išvežimas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;39323;9558;"PVM sąskaita faktūra Nr. AM0002172";23-MAR-18;309.76
2018;UTRS18;10106000;41;Paslaugos;923;92310000-7;"Aprašymų apie Vilniaus pėsčiųjų trasose esančius lankytinus objektus sukūrimas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;40344;9575;63;21-MAR-18;2000
2018;SAV2018;10200;53;Prekės;391;39111000-3;Sėdmaišiai;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;40664;9657;A68-23/18(3.10.23-TD2);25-APR-18;3320
2018;UK7-2018;17120;15;Darbai;Darbai;45112700-2;"Aikštės prie Lietuvos nacionalinės filharmonijos įrengimo darbai";188751791;"2018 m. Susisiekimo komunikacijų skyriaus pirkimų planas";1;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";II;Patvirtinta;40523;9696;A62-41/18(3.10.21-TD2);30-MAY-18;593233.62
2018;UK7-2018;17120;15;Darbai;Darbai;45112700-2;"Aikštės prie Lietuvos nacionalinės filharmonijos įrengimo darbai";188751791;"2018 m. Susisiekimo komunikacijų skyriaus pirkimų planas";1;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";II;Patvirtinta;40523;9696;A62-41/18(3.10.21-TD2);30-MAY-18;593233.62
2018;SAV2018;10200;58;Paslaugos;501;50112300-6;"Automobilių plovimo paslauga";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;42903;9700;A64-148/18(3.10.22-TD2);04-JUN-18;12099
2018;1;16200;1;Paslaugos;906;90690000-0;"Grafičių valymas";16000;AVS;1;N;N;Y;N;"Mažos vertės pirkimai";II;Patvirtinta;40223;9710;A64-154/18(3.10.22-TD2);08-JUN-18;29295.31
2018;SAV2018;10200;38;Prekės;391;39121000-6;"Reguliuojamo aukščio darbo stalas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;39043;9514;A68-10/18(3.10.23-TD2);02-MAR-18;4131.75
2018;SAV-2018;1090100;13;Prekės;302;30232110-8;"Daugiafunkciniai spausdinimo aparatai";188712831;"2018 M. PIRKIMŲ PLANAS";1;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";II;Patvirtinta;41103;9688;A68-30/18(3.10.23-TD2);22-MAY-18;3484.8
2018;1;16200;2;Prekės;351;35113440-5;Liemenės;16000;AVS;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;41503;9697;A68-31/18(3.10.23-TD2);29-MAY-18;6045.04
2018;SAV2018;10200;50;Paslaugos;642;64212500-0;"Transporto kontrolės sistemos paslauga";188710061;;3;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;40623;9595;A64-65/18(3.10.22-TD2);04-APR-18;5808
2018;SR2-2018;1090200;3;Paslaugos;712;71220000-6;"Labdaros ir paramos fondo „Vilties centras“ pastato Gardino g. 2, Vilniuje rekonstravimo projektinių pasiūlymų, techninio projekto parengimas ir statinio projekto vykdymo priežiūra";188712831;"2018 m. soc. paramos skyriaus pirkimų planas";1;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";I;Patvirtinta;39244;9603;;11-APR-18;
2018;UK7-2018;17120;6;Darbai;Darbai;45213316-1;"Pėsčiųjų tako J.Tiškevičiaus g. nuo E.Pliaterytės g. iki I.Masalskio g. įrengimas";188751791;"2018 m. Susisiekimo komunikacijų skyriaus pirkimų planas";1;N;N;Y;N;"Mažos vertės pirkimai";I;Patvirtinta;39923;9659;A62-29/18(3.10.21-TD2);09-MAY-18;112769.58
2018;UTRS18;10106000;40;Prekės;395;39525000-8;"Suvenyrinis šalikas";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;40143;9577;A68-17/18(3.10.23-TD2);03-APR-18;5844.3
2018;UK2-2018;1017110;12;Paslaugos;507;50760000-0;"Vilniaus miesto viešųjų kanalizuotų tualetų priežiūros paslaugos";188751791;"2018 m. Miesto tvarkymo ir aplinkos apsaugos skyriaus pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;40683;9590;A64-60/18(3.10.22-D2);03-APR-18;12081.49
2018;1;16200;3;Darbai;Darbai;45255400-3;"Bešeimininkių kačių būdos (slėptuvės)";16000;AVS;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;41443;9698;A62-43/18(3.10.21-TD2);01-JUN-18;5922
2018;"S3-2018 Grigiškių se";1011000;6;Darbai;Darbai;45236290-9;"Suoliukų, informacinių stendų remonto darbai";188710061;"2018 metų Grigiškių seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;41692;9693;A62-38/18(3.10.21-TD2);28-MAY-18;2990.64
2018;SAV2018;10200;47;Prekės;311;31158100-9;"Elektrinių automobilių įkrovimo stotelė";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;41243;9736;A68-28/18(3.10.23-TD2);17-MAY-18;12093.03
2018;"S3-2018 Grigiškių se";1011000;1;Darbai;Darbai;45236290-9;"Vaikų žaidimo ir sporto aikštelių remontas";188710061;"2018 metų Grigiškių seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;41684;9689;A62-39/18(3.10.21.-TD2);28-MAY-18;4582.27
2018;UK2-2018;1017110;18;Prekės;375;37535200-9;"Vaikų žaidimo aikštelės, jų įrengimas ir priežiūra";188751791;"2018 m. Miesto tvarkymo ir aplinkos apsaugos skyriaus pirkimų planas";3;N;N;Y;N;"Atviras konkursas";I;Patvirtinta;38663;9654;A68-24/18(3.10.23-TD2);02-MAY-18;2006209.9
2018;EMD2018;15000;17;Prekės;324;32424000-1;"Komutacinės tinklo įrangos atnaujinimas";15000;"2018 metų E. miesto departamento pirkimų planas";3;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";I;Patvirtinta;;;;;
2018;SAV2018;10200;2;Paslaugos;665;66514100-7;"Transporto priemonių draudimas";188710061;;1;N;N;Y;N;"Mažos vertės pirkimai";IV;Patvirtinta;;;;;
2018;UK4-2018;17200;3;Darbai;Darbai;45000000-7;"Valstybinio Sapiegų parko tvarkymo ir pritaikymo lankymui ir tausojančiam naudojimui tvarkomieji statybos ir paveldosaugos darbai";188751791;"2018 m. Infrastruktūros skyriaus pirkimų planas";3;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";I;Patvirtinta;;;;;
2018;RKS2018;1400300;7;Paslaugos;798;79810000-5;"Įvairios informacinės medžiagos spausdinimo paslaugos";188710061;"2018 metų pirkimų planas";1;N;N;Y;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2018;SAV-2018;1011100;2;Darbai;Darbai;45340000-2;"Suoliukų, turėklų, šiukšlių dėžių remonto ir įrengimo darbai";188710061;"Justiniškių seniūnijos preliminarus viešųjų pirkimų 2018 m. planas";1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2018;SAV-2018;1011100;2;Darbai;Darbai;45340000-2;"Suoliukų, turėklų, šiukšlių dėžių remonto ir įrengimo darbai";188710061;"Justiniškių seniūnijos preliminarus viešųjų pirkimų 2018 m. planas";1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2018;UK5-2018;17100;21;Darbai;Darbai;45340000-2;"Apsauginių atitvarinių sistemų įrengimas ir priežiūra";188751791;"2018 m. Eismo organizavimo skyriaus pirkimų planas";3;N;N;Y;N;"Atviras konkursas";II;Patvirtinta;;;;;
2018;UK4-2018;17200;52;Darbai;Darbai;45000000-7;"Kairės Neries krantinės pusės sutvarkymo, dviračių ir pėsčiųjų takų, Vilniuje, statybos darbai su darbo projekto parengimu";188751791;"2018 m. Infrastruktūros skyriaus pirkimų planas";2;N;N;Y;N;"Atviras konkursas";I;Patvirtinta;;;;;
2018;UK7-2018;17120;10;Darbai;Darbai;45233252-0;"Versmių g. atkarpos nuo Taugotiškių g. iki Bagušių g. ir V.Mirono g. atkarpos nuo Versmių g. iki žemės skl., adresu V.Mirono g.8, Vilniuje statyba";188751791;"2018 m. Susisiekimo komunikacijų skyriaus pirkimų planas";1;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";I;Patvirtinta;;;;;
2018;S11-2018;1011800;2;Darbai;Darbai;45236290-9;-;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2018;VTS;16400;5;Prekės;444;44424300-1;Atšvaitai;16000;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2018;VTS;16400;2;Paslaugos;665;66510000-8;"Draudimo paslaugos.";16000;;1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2018;"Sporto 18";1030300;10;Paslaugos;905;90511200-4;"Buitinių atliekų rinkimo paslaugos";1030000;"Sporto skyriaus pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;SR2-2018;1090200;4;Darbai;Darbai;45000000-7;"Labdaros ir paramos fondo „Vilties centras“ pastato Gardino g. 2, Vilniuje rekonstravimo darbai";188712831;"2018 m. soc. paramos skyriaus pirkimų planas";2;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";IV;Patvirtinta;;;;;
2018;SKS-18;1030000;36;Paslaugos;601;60170000-0;"Specialiųjų poreikių moksleivių pavežėjimo paslaugos";188710061;;3;N;N;Y;N;"Atviras konkursas";II;Patvirtinta;;;;;
2018;SKS-18;1030000;32;Darbai;Darbai;45453000-7;"Justino Vienožinskio dailės mokyklos (adresu S. Konarskio g. 37, Vilnius)  remonto darbų įsigijimas";188710061;;1;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";III;Patvirtinta;;;;;
2018;1;40000;13;Paslaugos;793;79341000-6;"darbo skelbimų viešinimas";188710061;"Personalo departamentas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2018;UK9-2018;1017900;2;Prekės;301;30197630-1;-;188751791;"2018 m. Būsto administravimo skyriaus pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2018;UK4-2018;17200;33;Darbai;Darbai;45000000-7;"Projekto „Naujamiesčio viešosios erdvės tvarkymas prie Vingrių gatvės“ rangos darbai";188751791;"2018 m. Infrastruktūros skyriaus pirkimų planas";2;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";II;Patvirtinta;;;;;
2018;UK4-2018;17200;40;Paslaugos;794;79421200-3;"Dokumentų reikalingų Europos Sąjungos investicijoms gauti parengimo paslaugos";188751791;"2018 m. Infrastruktūros skyriaus pirkimų planas";2;N;N;Y;N;"Atviras konkursas";II;Patvirtinta;;;;;
2018;UK5-2018;17100;4;Darbai;Darbai;45233128-2;"Žiedinių sankryžų įrengimas";188751791;"2018 m. Eismo organizavimo skyriaus pirkimų planas";3;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";III;Patvirtinta;;;;;
2018;CM-2018;1070100;2;Paslaugos;905;90511200-4;"Buitinių atliekų surinkimas ir išvežimas iš atliekų surinkimo aikštelės K. Kalinausko g. 21/1";70000;"Pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;01;1030700;8;Paslaugos;730;73000000-2;-;1030000;;1;N;N;N;N;"Mažos vertės pirkimai";IV;Patvirtinta;;;;;
2018;"Sporto 18";1030300;8;Paslaugos;797;79710000-4;"Apsaugos paslaugos";1030000;"Sporto skyriaus pirkimų planas";1;N;N;Y;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;UK5-2018;17100;9;Darbai;Darbai;45316212-4;"Šviesoforinio reguliavimo posto įrengimas ties pastatu Nemenčinės pl. 112";188751791;"2018 m. Eismo organizavimo skyriaus pirkimų planas";1;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";II;Patvirtinta;;;;;
2018;01;1030700;6;Darbai;Darbai;45000000-7;-;1030000;;1;N;N;Y;N;"Atviras konkursas";I;Patvirtinta;;;;;
2018;SR2-2018;1090200;14;Paslaugos;799;79970000-4;-;188712831;"2018 m. soc. paramos skyriaus pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;UK2-2018;1017110;6;Darbai;Darbai;45112720-8;"Šuniukų vedžiojimo aikštelių įrenginių pastatymas ir priežiūra";188751791;"2018 m. Miesto tvarkymo ir aplinkos apsaugos skyriaus pirkimų planas";3;N;N;Y;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2018;SAV-2018;1012600;3;Prekės;315;31523200-0;"Lauko nuolatinės informacijos ženklai ir jų įrengimas";188710061;"Viršuliškių seniūnijos preliminarus 2018 m. viešųjų pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2018;SAV-2018;1012600;3;Prekės;315;31523200-0;"Lauko nuolatinės informacijos ženklai ir jų įrengimas";188710061;"Viršuliškių seniūnijos preliminarus 2018 m. viešųjų pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2018;EMD2018;15000;15;Paslaugos;642;64200000-8;"Trumpųjų numerių paslaugos";15000;"2018 metų E. miesto departamento pirkimų planas";1;N;N;Y;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;SAV-2018;1090100;4;Prekės;302;30237310-5;"Spausdintuvų kasetės.";188712831;"2018 M. PIRKIMŲ PLANAS";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;CSS-2018;16100;5;Prekės;351;35100000-5;"Stabilizavimo priemonės";16000;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2018;UK1-2018;1017700;1;Darbai;Darbai;45332000-3;"Artezinio vandens gręžinio ir vandens ėmimo kolonėlės Mūrinės Vokės g. 1, įrengimas";188751791;"2018 m. Šilumos ir vandens ūkio skyriaus pirkimų planas";1;N;N;Y;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2018;SAV-2018;1011100;3;Darbai;Darbai;45233200-1;"Šaligatvių, laiptų, pėsčiųjų takų ir kitų kietųjų dangų remonto darbai";188710061;"Justiniškių seniūnijos preliminarus viešųjų pirkimų 2018 m. planas";1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2018;SAV-2018;1011700;7;Darbai;Darbai;45233200-1;"Takų ir kitų kietų dangų, šaligatvių, trinkelių įrengimo, remonto darbai.";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2018;"Sporto 18";1030300;7;Paslaugos;724;72400000-4;"Interneto paslaugos";1030000;"Sporto skyriaus pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;UTRS18;10106000;13;Prekės;189;18930000-7;"Medžiaginiai suvenyriniai maišeliai su Vilniaus logotipu.";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2018;SAV-2018;1090100;5;Paslaugos;507;50730000-1;"Oro kondicionavimo sistemos priežiūra";188712831;"2018 M. PIRKIMŲ PLANAS";3;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;S15-2018;1012200;3;Darbai;Darbai;45212221-1;"Sporto aikštelių remonto darbai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2018;MPD-2018;50000;7;Paslaugos;792;79212300-6;-;188710061;"2018 metų Miesto plėtros departamento pirkimų planas";3;N;N;Y;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;SAV2018;10200;39;Darbai;Darbai;45233270-2;"Požeminės aikštelės ženklinimo darbai";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;"Sporto 18";1030300;4;Paslaugos;642;64212000-5;"Viešojo judriojo telefono ryšio paslaugos";1030000;"Sporto skyriaus pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;01;1030700;5;Darbai;Darbai;45000000-7;"Vilniaus Jono Basanavičiaus progimnazijos pastato, S. Konarskio g. 27 atnaujinimas";1030000;;1;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";II;Patvirtinta;;;;;
2018;UTRS18;10106000;24;Paslaugos;793;79342000-3;"Gamtinio turizmo maršruto po Vilnių sukūrimo paslaugos.";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;UTRS18;10106000;42;Paslaugos;642;64216200-5;"Facebook paskyros vietiniam turizmui sukūrimo, reklamos paslaugos";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;"S13-2018 Rasū seniūn";1012000;2;Darbai;Darbai;45236119-7;"Sporto aikštelių ir suoliukų remonto darbao";188710061;"2018 m. Rasų seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2018;"S13-2018 Rasū seniūn";1012000;2;Darbai;Darbai;45236119-7;"Sporto aikštelių ir suoliukų remonto darbao";188710061;"2018 m. Rasų seniūnijos pirkimų planas";1;N;N;N;N;"Mažos vertės pirkimai";III;Patvirtinta;;;;;
2018;UTRS18;10106000;15;Prekės;158;15861000-1;"Suvenyrinė kava.";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2018;UK4-2018;17200;47;Prekės;480;48000000-8;"Dviejų darbo vietų informacinio programinio komplekso SĄMATA programinės įrangos įsigijimas";188751791;"2018 m. Infrastruktūros skyriaus pirkimų planas";3;N;N;N;N;"Mažos vertės pirkimai";II;Patvirtinta;;;;;
2018;UK7-2018;17120;12;Darbai;Darbai;45453000-7;"Sapiegų parko tvoros remontas";188751791;"2018 m. Susisiekimo komunikacijų skyriaus pirkimų planas";1;N;N;Y;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;S11-2018;1011800;11;Prekės;391;39113200-9;-;188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;UK4-2018;17200;22;Darbai;Darbai;45000000-7;"Projekto „Japoniško sodo įkūrimas teritorijoje prie Lvovo ir Geležinio Vilko g.” rangos darbai";188751791;"2018 m. Infrastruktūros skyriaus pirkimų planas";2;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";II;Patvirtinta;;;;;
2018;UTRS18;10106000;38;Prekės;190;19000000-6;"Vilniaus suvenyras vaikams.";188710061;;1;N;N;N;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;UK2-2018;1017110;3;Paslaugos;508;50870000-4;"Vaikų žaidimo aikštelių įrenginių priežiūros paslaugos";188751791;"2018 m. Miesto tvarkymo ir aplinkos apsaugos skyriaus pirkimų planas";3;N;N;Y;N;"Atviras konkursas";IV;Patvirtinta;;;;;
2018;UK5-2018;17100;20;Darbai;Darbai;45233290-8;"Turistinių lentelių įrengimas";188751791;"2018 m. Eismo organizavimo skyriaus pirkimų planas";1;N;N;Y;N;"Mažos vertės pirkimai";I;Patvirtinta;;;;;
2018;MPD-2018;50000;6;Paslaugos;794;79415200-8;-;188710061;"2018 metų Miesto plėtros departamento pirkimų planas";3;N;N;Y;N;"Atviras konkursas (supaprastintas pirkimas)";I;Patvirtinta;;;;;
